'000000000000200F,0,0,0, ,11
'0000000000403C00,0,0,1, ,11
'0000000040780000,0,0,2, ,11
'0000002078000000,0,0,3, ,11
'0000083C00000000,0,0,4, ,11
'00010F0000000000,0,0,5, ,11
'000000000000401E,0,1,0, ,11
'0000000000807800,0,1,1, ,11
'0000000080F00000,0,1,2, ,11
'00000040F0000000,0,1,3, ,11
'0000107800000000,0,1,4, ,11
'000000000000803C,0,2,0, ,11
'000000000100F000,0,2,1, ,11
'0000000101E00000,0,2,2, ,11
'00000081E0000000,0,2,3, ,11
'0000000000010078,0,3,0, ,11
'000000000201E000,0,3,1, ,11
'0000000203C00000,0,3,2, ,11
'00000000000200F0,0,4,0, ,11
'000000000403C000,0,4,1, ,11
'00000000000401E0,0,5,0,x,11
'0000000018100802,1,0,0, ,11
'0000000C10100800,1,0,1, ,11
'0000030810100000,1,0,2, ,11
'0000620810000000,1,0,3, ,11
'0006420800000000,1,0,4, ,11
'0034420000000000,1,0,5,x,11
'0000000030201004,1,1,0, ,11
'0000001820201000,1,1,1, ,11
'0000061020200000,1,1,2, ,11
'0000C41020000000,1,1,3, ,11
'000C841000000000,1,1,4, ,11
'0000000060402008,1,2,0, ,11
'0000003040402000,1,2,1, ,11
'00000C2040400000,1,2,2, ,11
'0001882040000000,1,2,3, ,11
'00000000C0804010,1,3,0, ,11
'0000006080804000,1,3,1, ,11
'0000184080800000,1,3,2, ,11
'0000000181008020,1,4,0, ,11
'000000C101008000,1,4,1, ,11
'0000000302010040,1,5,0,x,11
'0000000000003C01,2,0,0, ,11
'0000000000780400,2,0,1, ,11
'0000000078080000,2,0,2, ,11
'0000003C08000000,2,0,3, ,11
'00000F0400000000,2,0,4, ,11
'0001E10000000000,2,0,5,x,11
'0000000000007802,2,1,0, ,11
'0000000000F00800,2,1,1, ,11
'00000000F0100000,2,1,2, ,11
'0000007810000000,2,1,3, ,11
'00001E0800000000,2,1,4, ,11
'000000000000F004,2,2,0, ,11
'0000000001E01000,2,2,1, ,11
'00000001E0200000,2,2,2, ,11
'000000F020000000,2,2,3, ,11
'000000000001E008,2,3,0, ,11
'0000000003C02000,2,3,1, ,11
'00000003C0400000,2,3,2, ,11
'000000000003C010,2,4,0,x,11
'0000000007804000,2,4,1, ,11
'0000000000078020,2,5,0, ,11
'0000000008080403,3,0,0, ,11
'0000000408080C00,3,0,1, ,11
'0000010408180000,3,0,2, ,11
'0000210418000000,3,0,3, ,11
