'0000000001C03000,6,2,1, ,5
'00000001C0600000,6,2,2, ,5
'000000E060000000,6,2,3, ,5
'000000000001C018,6,3,0, ,5
'0000000003806000,6,3,1, ,5
'0000000380C00000,6,3,2, ,5
'0000000000038030,6,4,0, ,5
'000000000700C000,6,4,1, ,5
'0000000000070060,6,5,0,x,5
'0000000008080C02,7,0,0,x,5
'0000000408180800,7,0,1, ,5
'0000010418100000,7,0,2, ,5
'0000210C10000000,7,0,3, ,5
'0002230800000000,7,0,4, ,5
'0012620000000000,7,0,5,x,5
'0056400000000000,7,0,6,x,5
'0000000010101804,7,1,0, ,5
'0000000810301000,7,1,1, ,5
'0000020830200000,7,1,2, ,5
'0000421820000000,7,1,3, ,5
'0004461000000000,7,1,4, ,5
'0024C40000000000,7,1,5,x,5
'0000000020203008,7,2,0, ,5
'0000001020602000,7,2,1, ,5
'0000041060400000,7,2,2, ,5
'0000843040000000,7,2,3, ,5
'00088C2000000000,7,2,4,x,5
'0000000040406010,7,3,0, ,5
'0000002040C04000,7,3,1, ,5
'00000820C0800000,7,3,2, ,5
'0001086080000000,7,3,3,x,5
'000000008080C020,7,4,0, ,5
'0000004081808000,7,4,1, ,5
'0000104181000000,7,4,2,x,5
'0000000101018040,7,5,0, ,5
'0000008103010000,7,5,1,x,5
'0000000202030080,7,6,0,x,5
