'000000000180C010,5,4,0, ,9
'0000000181804000,5,4,1, ,9
'000000C180800000,5,4,2, ,9
'0000000003018020,5,5,0, ,9
'0000000303008000,5,5,1, ,9
'0000000006030040,5,6,0,x,9
'0000000000000C07,6,0,0, ,9
'0000000000181C00,6,0,1, ,9
'0000000018380000,6,0,2, ,9
'0000000C38000000,6,0,3, ,9
'0000031C00000000,6,0,4, ,9
'0000670000000000,6,0,5, ,9
'0006E00000000000,6,0,6,x,9
'003E000000000000,6,0,7,x,9
'000000000000180E,6,1,0, ,9
'0000000000303800,6,1,1, ,9
'0000000030700000,6,1,2, ,9
'0000001870000000,6,1,3, ,9
'0000063800000000,6,1,4, ,9
'0000CE0000000000,6,1,5,x,9
'000DC00000000000,6,1,6, ,9
'000000000000301C,6,2,0, ,9
'0000000000607000,6,2,1, ,9
'0000000060E00000,6,2,2, ,9
'00000030E0000000,6,2,3, ,9
'00000C7000000000,6,2,4,x,9
'00019C0000000000,6,2,5, ,9
'0000000000006038,6,3,0, ,9
'0000000000C0E000,6,3,1, ,9
'00000000C1C00000,6,3,2, ,9
'00000061C0000000,6,3,3,x,9
'000018E000000000,6,3,4, ,9
'000000000000C070,6,4,0, ,9
'000000000181C000,6,4,1, ,9
'0000000183800000,6,4,2,x,9
'000000C380000000,6,4,3, ,9
'00000000000180E0,6,5,0, ,9
'0000000003038000,6,5,1,x,9
'0000000307000000,6,5,2, ,9
'00000000000301C0,6,6,0,x,9
'0000000006070000,6,6,1, ,9
'0000000000060380,6,7,0, ,9
'0000000000100C03,7,0,0, ,9
'0000000010180C00,7,0,1, ,9
'0000000818180000,7,0,2, ,9
'0000020C18000000,7,0,3, ,9
'0000430C00000000,7,0,4, ,9
'0004630000000000,7,0,5,x,9
'0026600000000000,7,0,6,x,9
'0000000000201806,7,1,0, ,9
'0000000020301800,7,1,1, ,9
'0000001030300000,7,1,2, ,9
'0000041830000000,7,1,3, ,9
'0000861800000000,7,1,4, ,9
'0008C60000000000,7,1,5, ,9
'000000000040300C,7,2,0, ,9
'0000000040603000,7,2,1, ,9
'0000002060600000,7,2,2, ,9
'0000083060000000,7,2,3, ,9
'00010C3000000000,7,2,4, ,9
'0000000000806018,7,3,0, ,9
'0000000080C06000,7,3,1, ,9
'00000040C0C00000,7,3,2, ,9
'00001060C0000000,7,3,3, ,9
'000000000100C030,7,4,0, ,9
'000000010180C000,7,4,1, ,9
'0000008181800000,7,4,2, ,9
'0000000002018060,7,5,0,x,9
'0000000203018000,7,5,1, ,9
'00000000040300C0,7,6,0, ,9
