'000000000000000F,0,0,0, ,10
'0000000000003C00,0,0,1, ,10
'0000000000780000,0,0,2, ,10
'0000000078000000,0,0,3, ,10
'0000003C00000000,0,0,4, ,10
'00000F0000000000,0,0,5, ,10
'0001E00000000000,0,0,6,x,10
'000000000000001E,0,1,0, ,10
'0000000000007800,0,1,1, ,10
'0000000000F00000,0,1,2, ,10
'00000000F0000000,0,1,3, ,10
'0000007800000000,0,1,4, ,10
'00001E0000000000,0,1,5, ,10
'000000000000003C,0,2,0, ,10
'000000000000F000,0,2,1, ,10
'0000000001E00000,0,2,2, ,10
'00000001E0000000,0,2,3, ,10
'000000F000000000,0,2,4, ,10
'0000000000000078,0,3,0, ,10
'000000000001E000,0,3,1, ,10
'0000000003C00000,0,3,2, ,10
'00000003C0000000,0,3,3, ,10
'00000000000000F0,0,4,0, ,10
'000000000003C000,0,4,1, ,10
'0000000007800000,0,4,2, ,10
'00000000000001E0,0,5,0, ,10
'0000000000078000,0,5,1,x,10
'00000000000003C0,0,6,0, ,10
'0000000008080401,1,0,0, ,10
'0000000408080400,1,0,1, ,10
'0000010408080000,1,0,2, ,10
'0000210408000000,1,0,3, ,10
'0002210400000000,1,0,4, ,10
'0012210000000000,1,0,5,x,10
'0052200000000000,1,0,6, ,10
'0000000010100802,1,1,0, ,10
'0000000810100800,1,1,1, ,10
'0000020810100000,1,1,2, ,10
'0000420810000000,1,1,3, ,10
'0004420800000000,1,1,4, ,10
'0024420000000000,1,1,5,x,10
'0000000020201004,1,2,0, ,10
'0000001020201000,1,2,1, ,10
'0000041020200000,1,2,2, ,10
'0000841020000000,1,2,3, ,10
'0008841000000000,1,2,4, ,10
'0000000040402008,1,3,0, ,10
'0000002040402000,1,3,1, ,10
'0000082040400000,1,3,2, ,10
'0001082040000000,1,3,3, ,10
'0000000080804010,1,4,0, ,10
'0000004080804000,1,4,1, ,10
'0000104080800000,1,4,2, ,10
'0000000101008020,1,5,0, ,10
'0000008101008000,1,5,1, ,10
'0000000202010040,1,6,0,x,10
